csp,service,field_path,item_var_path,field_type,is_id,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,operators,operators_no_value,python_call,http_path,resource_type
ibm,case_management,enable_gzip_compression.enable_gzip_compression_name,item.enable_gzip_compression_name,string,No,ibm.case_management.get-enable-gzip-compression,read_list,Yes,ibm.case_management.get-enable-gzip-compression,ibm.case_management.get-enable-gzip-compression,1,0,ibm.case_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
ibm,case_management,enable_gzip_compression.enable_gzip_compression_status,item.enable_gzip_compression_status,string,No,ibm.case_management.get-enable-gzip-compression,read_list,Yes,ibm.case_management.get-enable-gzip-compression,ibm.case_management.get-enable-gzip-compression,1,0,ibm.case_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
ibm,case_management,enable_gzip_compression.created_at,item.created_at,string,No,ibm.case_management.get-enable-gzip-compression,read_list,Yes,ibm.case_management.get-enable-gzip-compression,ibm.case_management.get-enable-gzip-compression,1,0,ibm.case_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
ibm,case_management,enable_gzip_compression.tags,item.tags,array,No,ibm.case_management.get-enable-gzip-compression,read_list,Yes,ibm.case_management.get-enable-gzip-compression,ibm.case_management.get-enable-gzip-compression,1,0,ibm.case_management.get-enable-gzip-compression[enable_gzip_compression_id|enable_gzip_compression_name|enable_gzip_compression_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_enable_gzip_compression().get_result(),,enable_gzip_compression
ibm,case_management,http_client.http_client_id,item.http_client_id,string,Yes,ibm.case_management.get-http-client,read_list,Yes,ibm.case_management.get-http-client,ibm.case_management.get-http-client,1,0,ibm.case_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_http_client().get_result(),,http_client
ibm,case_management,http_client.http_client_name,item.http_client_name,string,No,ibm.case_management.get-http-client,read_list,Yes,ibm.case_management.get-http-client,ibm.case_management.get-http-client,1,0,ibm.case_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_http_client().get_result(),,http_client
ibm,case_management,http_client.http_client_status,item.http_client_status,string,No,ibm.case_management.get-http-client,read_list,Yes,ibm.case_management.get-http-client,ibm.case_management.get-http-client,1,0,ibm.case_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_http_client().get_result(),,http_client
ibm,case_management,http_client.created_at,item.created_at,string,No,ibm.case_management.get-http-client,read_list,Yes,ibm.case_management.get-http-client,ibm.case_management.get-http-client,1,0,ibm.case_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_http_client().get_result(),,http_client
ibm,case_management,http_client.tags,item.tags,array,No,ibm.case_management.get-http-client,read_list,Yes,ibm.case_management.get-http-client,ibm.case_management.get-http-client,1,0,ibm.case_management.get-http-client[http_client_id|http_client_name|http_client_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_http_client().get_result(),,http_client
ibm,case_management,status,item.status,string,No,ibm.case_management.get-cases,read_get,No,ibm.case_management.get-cases,ibm.case_management.get-cases,1,0,ibm.case_management.get-cases[status],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_cases().get_result(),,
ibm,case_management,status,item.status,string,No,ibm.case_management.get-case,read_get,No,ibm.case_management.get-case,ibm.case_management.get-case,1,0,ibm.case_management.get-case[status],"equals, not_equals, contains, in",,ibm_platform_services.case_management.CaseManagementV1().get_case().get_result(),,
ibm,catalog_management,catalog.items,item.items,string,No,ibm.catalog_management.list-catalogs,read_list,Yes,ibm.catalog_management.list-catalogs,ibm.catalog_management.list-catalogs,1,0,ibm.catalog_management.list-catalogs[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().list_catalogs().get_result(),,catalog
ibm,catalog_management,catalog.next_token,item.next_token,string,No,ibm.catalog_management.list-catalogs,read_list,Yes,ibm.catalog_management.list-catalogs,ibm.catalog_management.list-catalogs,1,0,ibm.catalog_management.list-catalogs[items|next_token],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().list_catalogs().get_result(),,catalog
ibm,catalog_management,catalog.catalog_id,item.catalog_id,string,Yes,ibm.catalog_management.get-catalog,read_list,Yes,ibm.catalog_management.get-catalog,ibm.catalog_management.get-catalog,1,0,ibm.catalog_management.get-catalog[catalog_id|catalog_name|catalog_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog().get_result(),,catalog
ibm,catalog_management,catalog.catalog_name,item.catalog_name,string,No,ibm.catalog_management.get-catalog,read_list,Yes,ibm.catalog_management.get-catalog,ibm.catalog_management.get-catalog,1,0,ibm.catalog_management.get-catalog[catalog_id|catalog_name|catalog_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog().get_result(),,catalog
ibm,catalog_management,catalog.catalog_status,item.catalog_status,string,No,ibm.catalog_management.get-catalog,read_list,Yes,ibm.catalog_management.get-catalog,ibm.catalog_management.get-catalog,1,0,ibm.catalog_management.get-catalog[catalog_id|catalog_name|catalog_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog().get_result(),,catalog
ibm,catalog_management,catalog.created_at,item.created_at,string,No,ibm.catalog_management.get-catalog,read_list,Yes,ibm.catalog_management.get-catalog,ibm.catalog_management.get-catalog,1,0,ibm.catalog_management.get-catalog[catalog_id|catalog_name|catalog_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog().get_result(),,catalog
ibm,catalog_management,catalog.tags,item.tags,array,No,ibm.catalog_management.get-catalog,read_list,Yes,ibm.catalog_management.get-catalog,ibm.catalog_management.get-catalog,1,0,ibm.catalog_management.get-catalog[catalog_id|catalog_name|catalog_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog().get_result(),,catalog
ibm,catalog_management,crn,item.crn,string,Yes,ibm.catalog_management.get-authenticator,read_list,Yes,ibm.catalog_management.get-authenticator,ibm.catalog_management.get-authenticator,1,0,ibm.catalog_management.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_authenticator().get_result(),,
ibm,catalog_management,authenticator.authenticator_id,item.authenticator_id,string,Yes,ibm.catalog_management.get-authenticator,read_list,Yes,ibm.catalog_management.get-authenticator,ibm.catalog_management.get-authenticator,1,0,ibm.catalog_management.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_authenticator().get_result(),,authenticator
ibm,catalog_management,authenticator.authenticator_name,item.authenticator_name,string,No,ibm.catalog_management.get-authenticator,read_list,Yes,ibm.catalog_management.get-authenticator,ibm.catalog_management.get-authenticator,1,0,ibm.catalog_management.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_authenticator().get_result(),,authenticator
ibm,catalog_management,authenticator.authenticator_status,item.authenticator_status,string,No,ibm.catalog_management.get-authenticator,read_list,Yes,ibm.catalog_management.get-authenticator,ibm.catalog_management.get-authenticator,1,0,ibm.catalog_management.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_authenticator().get_result(),,authenticator
ibm,catalog_management,authenticator.created_at,item.created_at,string,No,ibm.catalog_management.get-authenticator,read_list,Yes,ibm.catalog_management.get-authenticator,ibm.catalog_management.get-authenticator,1,0,ibm.catalog_management.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_authenticator().get_result(),,authenticator
ibm,catalog_management,authenticator.tags,item.tags,array,No,ibm.catalog_management.get-authenticator,read_list,Yes,ibm.catalog_management.get-authenticator,ibm.catalog_management.get-authenticator,1,0,ibm.catalog_management.get-authenticator[crn|authenticator_id|authenticator_name|authenticator_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_authenticator().get_result(),,authenticator
ibm,catalog_management,catalog_account.catalog_account_id,item.catalog_account_id,string,Yes,ibm.catalog_management.get-catalog-account,read_list,Yes,ibm.catalog_management.get-catalog-account,ibm.catalog_management.get-catalog-account,1,0,ibm.catalog_management.get-catalog-account[catalog_account_id|catalog_account_name|catalog_account_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account().get_result(),,catalog_account
ibm,catalog_management,catalog_account.catalog_account_name,item.catalog_account_name,string,No,ibm.catalog_management.get-catalog-account,read_list,Yes,ibm.catalog_management.get-catalog-account,ibm.catalog_management.get-catalog-account,1,0,ibm.catalog_management.get-catalog-account[catalog_account_id|catalog_account_name|catalog_account_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account().get_result(),,catalog_account
ibm,catalog_management,catalog_account.catalog_account_status,item.catalog_account_status,string,No,ibm.catalog_management.get-catalog-account,read_list,Yes,ibm.catalog_management.get-catalog-account,ibm.catalog_management.get-catalog-account,1,0,ibm.catalog_management.get-catalog-account[catalog_account_id|catalog_account_name|catalog_account_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account().get_result(),,catalog_account
ibm,catalog_management,catalog_account.created_at,item.created_at,string,No,ibm.catalog_management.get-catalog-account,read_list,Yes,ibm.catalog_management.get-catalog-account,ibm.catalog_management.get-catalog-account,1,0,ibm.catalog_management.get-catalog-account[catalog_account_id|catalog_account_name|catalog_account_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account().get_result(),,catalog_account
ibm,catalog_management,catalog_account.tags,item.tags,array,No,ibm.catalog_management.get-catalog-account,read_list,Yes,ibm.catalog_management.get-catalog-account,ibm.catalog_management.get-catalog-account,1,0,ibm.catalog_management.get-catalog-account[catalog_account_id|catalog_account_name|catalog_account_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account().get_result(),,catalog_account
ibm,catalog_management,catalog_account_audit.catalog_account_audit_id,item.catalog_account_audit_id,string,Yes,ibm.catalog_management.get-catalog-account-audit,read_list,Yes,ibm.catalog_management.get-catalog-account-audit,ibm.catalog_management.get-catalog-account-audit,1,0,ibm.catalog_management.get-catalog-account-audit[catalog_account_audit_id|catalog_account_audit_name|catalog_account_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_audit().get_result(),,catalog_account_audit
ibm,catalog_management,catalog_account_audit.catalog_account_audit_name,item.catalog_account_audit_name,string,No,ibm.catalog_management.get-catalog-account-audit,read_list,Yes,ibm.catalog_management.get-catalog-account-audit,ibm.catalog_management.get-catalog-account-audit,1,0,ibm.catalog_management.get-catalog-account-audit[catalog_account_audit_id|catalog_account_audit_name|catalog_account_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_audit().get_result(),,catalog_account_audit
ibm,catalog_management,catalog_account_audit.catalog_account_audit_status,item.catalog_account_audit_status,string,No,ibm.catalog_management.get-catalog-account-audit,read_list,Yes,ibm.catalog_management.get-catalog-account-audit,ibm.catalog_management.get-catalog-account-audit,1,0,ibm.catalog_management.get-catalog-account-audit[catalog_account_audit_id|catalog_account_audit_name|catalog_account_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_audit().get_result(),,catalog_account_audit
ibm,catalog_management,catalog_account_audit.created_at,item.created_at,string,No,ibm.catalog_management.get-catalog-account-audit,read_list,Yes,ibm.catalog_management.get-catalog-account-audit,ibm.catalog_management.get-catalog-account-audit,1,0,ibm.catalog_management.get-catalog-account-audit[catalog_account_audit_id|catalog_account_audit_name|catalog_account_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_audit().get_result(),,catalog_account_audit
ibm,catalog_management,catalog_account_audit.tags,item.tags,array,No,ibm.catalog_management.get-catalog-account-audit,read_list,Yes,ibm.catalog_management.get-catalog-account-audit,ibm.catalog_management.get-catalog-account-audit,1,0,ibm.catalog_management.get-catalog-account-audit[catalog_account_audit_id|catalog_account_audit_name|catalog_account_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_audit().get_result(),,catalog_account_audit
ibm,catalog_management,catalog_account_filter.catalog_account_filter_id,item.catalog_account_filter_id,string,Yes,ibm.catalog_management.get-catalog-account-filters,read_list,Yes,ibm.catalog_management.get-catalog-account-filters,ibm.catalog_management.get-catalog-account-filters,1,0,ibm.catalog_management.get-catalog-account-filters[catalog_account_filter_id|catalog_account_filter_name|catalog_account_filter_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_filters().get_result(),,catalog_account_filter
ibm,catalog_management,catalog_account_filter.catalog_account_filter_name,item.catalog_account_filter_name,string,No,ibm.catalog_management.get-catalog-account-filters,read_list,Yes,ibm.catalog_management.get-catalog-account-filters,ibm.catalog_management.get-catalog-account-filters,1,0,ibm.catalog_management.get-catalog-account-filters[catalog_account_filter_id|catalog_account_filter_name|catalog_account_filter_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_filters().get_result(),,catalog_account_filter
ibm,catalog_management,catalog_account_filter.catalog_account_filter_status,item.catalog_account_filter_status,string,No,ibm.catalog_management.get-catalog-account-filters,read_list,Yes,ibm.catalog_management.get-catalog-account-filters,ibm.catalog_management.get-catalog-account-filters,1,0,ibm.catalog_management.get-catalog-account-filters[catalog_account_filter_id|catalog_account_filter_name|catalog_account_filter_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_filters().get_result(),,catalog_account_filter
ibm,catalog_management,catalog_account_filter.created_at,item.created_at,string,No,ibm.catalog_management.get-catalog-account-filters,read_list,Yes,ibm.catalog_management.get-catalog-account-filters,ibm.catalog_management.get-catalog-account-filters,1,0,ibm.catalog_management.get-catalog-account-filters[catalog_account_filter_id|catalog_account_filter_name|catalog_account_filter_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_filters().get_result(),,catalog_account_filter
ibm,catalog_management,catalog_account_filter.tags,item.tags,array,No,ibm.catalog_management.get-catalog-account-filters,read_list,Yes,ibm.catalog_management.get-catalog-account-filters,ibm.catalog_management.get-catalog-account-filters,1,0,ibm.catalog_management.get-catalog-account-filters[catalog_account_filter_id|catalog_account_filter_name|catalog_account_filter_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_account_filters().get_result(),,catalog_account_filter
ibm,catalog_management,catalog_audit.catalog_audit_id,item.catalog_audit_id,string,Yes,ibm.catalog_management.get-catalog-audit,read_list,Yes,ibm.catalog_management.get-catalog-audit,ibm.catalog_management.get-catalog-audit,1,0,ibm.catalog_management.get-catalog-audit[catalog_audit_id|catalog_audit_name|catalog_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_audit().get_result(),,catalog_audit
ibm,catalog_management,catalog_audit.catalog_audit_name,item.catalog_audit_name,string,No,ibm.catalog_management.get-catalog-audit,read_list,Yes,ibm.catalog_management.get-catalog-audit,ibm.catalog_management.get-catalog-audit,1,0,ibm.catalog_management.get-catalog-audit[catalog_audit_id|catalog_audit_name|catalog_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_audit().get_result(),,catalog_audit
ibm,catalog_management,catalog_audit.catalog_audit_status,item.catalog_audit_status,string,No,ibm.catalog_management.get-catalog-audit,read_list,Yes,ibm.catalog_management.get-catalog-audit,ibm.catalog_management.get-catalog-audit,1,0,ibm.catalog_management.get-catalog-audit[catalog_audit_id|catalog_audit_name|catalog_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_audit().get_result(),,catalog_audit
ibm,catalog_management,catalog_audit.created_at,item.created_at,string,No,ibm.catalog_management.get-catalog-audit,read_list,Yes,ibm.catalog_management.get-catalog-audit,ibm.catalog_management.get-catalog-audit,1,0,ibm.catalog_management.get-catalog-audit[catalog_audit_id|catalog_audit_name|catalog_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_audit().get_result(),,catalog_audit
ibm,catalog_management,catalog_audit.tags,item.tags,array,No,ibm.catalog_management.get-catalog-audit,read_list,Yes,ibm.catalog_management.get-catalog-audit,ibm.catalog_management.get-catalog-audit,1,0,ibm.catalog_management.get-catalog-audit[catalog_audit_id|catalog_audit_name|catalog_audit_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_catalog_audit().get_result(),,catalog_audit
ibm,catalog_management,cluster.cluster_id,item.cluster_id,string,Yes,ibm.catalog_management.get-cluster,read_list,Yes,ibm.catalog_management.get-cluster,ibm.catalog_management.get-cluster,1,0,ibm.catalog_management.get-cluster[cluster_id|cluster_name|cluster_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_cluster().get_result(),,cluster
ibm,catalog_management,cluster.cluster_name,item.cluster_name,string,No,ibm.catalog_management.get-cluster,read_list,Yes,ibm.catalog_management.get-cluster,ibm.catalog_management.get-cluster,1,0,ibm.catalog_management.get-cluster[cluster_id|cluster_name|cluster_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_cluster().get_result(),,cluster
ibm,catalog_management,cluster.cluster_status,item.cluster_status,string,No,ibm.catalog_management.get-cluster,read_list,Yes,ibm.catalog_management.get-cluster,ibm.catalog_management.get-cluster,1,0,ibm.catalog_management.get-cluster[cluster_id|cluster_name|cluster_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_cluster().get_result(),,cluster
ibm,catalog_management,cluster.created_at,item.created_at,string,No,ibm.catalog_management.get-cluster,read_list,Yes,ibm.catalog_management.get-cluster,ibm.catalog_management.get-cluster,1,0,ibm.catalog_management.get-cluster[cluster_id|cluster_name|cluster_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_cluster().get_result(),,cluster
ibm,catalog_management,cluster.tags,item.tags,array,No,ibm.catalog_management.get-cluster,read_list,Yes,ibm.catalog_management.get-cluster,ibm.catalog_management.get-cluster,1,0,ibm.catalog_management.get-cluster[cluster_id|cluster_name|cluster_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_cluster().get_result(),,cluster
ibm,catalog_management,consumption_offering.consumption_offering_id,item.consumption_offering_id,string,Yes,ibm.catalog_management.get-consumption-offerings,read_list,Yes,ibm.catalog_management.get-consumption-offerings,ibm.catalog_management.get-consumption-offerings,1,0,ibm.catalog_management.get-consumption-offerings[consumption_offering_id|consumption_offering_name|consumption_offering_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_consumption_offerings().get_result(),,consumption_offering
ibm,catalog_management,consumption_offering.consumption_offering_name,item.consumption_offering_name,string,No,ibm.catalog_management.get-consumption-offerings,read_list,Yes,ibm.catalog_management.get-consumption-offerings,ibm.catalog_management.get-consumption-offerings,1,0,ibm.catalog_management.get-consumption-offerings[consumption_offering_id|consumption_offering_name|consumption_offering_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_consumption_offerings().get_result(),,consumption_offering
ibm,catalog_management,consumption_offering.consumption_offering_status,item.consumption_offering_status,string,No,ibm.catalog_management.get-consumption-offerings,read_list,Yes,ibm.catalog_management.get-consumption-offerings,ibm.catalog_management.get-consumption-offerings,1,0,ibm.catalog_management.get-consumption-offerings[consumption_offering_id|consumption_offering_name|consumption_offering_status|created_at|tags],"equals, not_equals, contains, in",,ibm_platform_services.catalog_management.CatalogManagementV1().get_consumption_offerings().get_result(),,consumption_offering
