csp,service,producing_op,op_kind,is_independent,root_op,chain_ops,chain_length,hop_distance,chain_ops_with_fields,python_call,http_path,produced_fields,fields_types,fields_operators,resource_type,resource_id_field,resource_id_param,rule_count,check_rule_yaml,is_active,updated_at
aws,accessanalyzer,aws.accessanalyzer.list_analyzers,read_list,Yes,aws.accessanalyzer.list_analyzers,aws.accessanalyzer.list_analyzers,1,0,aws.accessanalyzer.list_analyzers[Enabled|Status|accessPreview|action|actions|analyzedAt|analyzer|archiveRule|arn|changeType|completedAt|condition|configuration|configurations|createdAt|error|existingFindingId|existingFindingStatus|externalAccessFindingsStatistics|filter|finding|findingDetails|findingsStatistics|id|internalAccessFindingsStatistics|isPublic|lastResourceAnalyzed|lastResourceAnalyzedAt|lastUpdatedAt|name|principal|recommendationType|recommendedSteps|resource|resourceControlPolicyRestriction|sharedVia|sources|startedAt|status|statusReason|tags|type|unusedAccessFindingsStatistics|unusedPermissionsRecommendedStep|updatedAt],client.list_analyzers(),,Enabled|Status|accessPreview|action|actions|analyzedAt|analyzer|archiveRule|arn|changeType|completedAt|condition|configuration|configurations|createdAt|error|existingFindingId|existingFindingStatus|externalAccessFindingsStatistics|filter|finding|findingDetails|findingsStatistics|id|internalAccessFindingsStatistics|isPublic|lastResourceAnalyzed|lastResourceAnalyzedAt|lastUpdatedAt|name|principal|recommendationType|recommendedSteps|resource|resourceControlPolicyRestriction|sharedVia|sources|startedAt|status|statusReason|tags|type|unusedAccessFindingsStatistics|unusedPermissionsRecommendedStep|updatedAt,Enabled:boolean|Status:string|accessPreview:string|action:string|actions:string|analyzedAt:string|analyzer:string|archiveRule:string|arn:string|changeType:string|completedAt:string|condition:string|configuration:object|configurations:string|createdAt:string|error:string|existingFindingId:string|existingFindingStatus:string|externalAccessFindingsStatistics:string|filter:string|finding:string|findingDetails:string|findingsStatistics:string|id:string|internalAccessFindingsStatistics:string|isPublic:string|lastResourceAnalyzed:string|lastResourceAnalyzedAt:string|lastUpdatedAt:string|name:string|principal:string|recommendationType:string|recommendedSteps:string|resource:string|resourceControlPolicyRestriction:string|sharedVia:string|sources:string|startedAt:string|status:string|statusReason:object|tags:array|type:string|unusedAccessFindingsStatistics:string|unusedPermissionsRecommendedStep:string|updatedAt:string,"Enabled:equals, not_equals|Status:equals, not_equals, in|accessPreview:equals, not_equals, contains, in|action:equals, not_equals, contains, in|actions:equals, not_equals, contains, in|analyzedAt:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|analyzer:equals, not_equals, contains, in|archiveRule:equals, not_equals, contains, in|arn:contains, equals, exists, in, not_equals|changeType:equals, not_equals, contains, in|completedAt:equals, not_equals, gt, lt, gte, lte|condition:equals, not_equals, contains, in|configuration:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|configurations:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|createdAt:equals, not_equals, contains, in|error:equals, not_equals, contains, in|existingFindingId:equals, not_equals, contains, in|existingFindingStatus:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|externalAccessFindingsStatistics:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|filter:equals, not_equals, contains, in|finding:equals, not_equals, contains, in|findingDetails:equals, not_equals, contains, in|findingsStatistics:equals, not_equals, gt, lt, gte, lte|id:equals, not_equals, contains, in|internalAccessFindingsStatistics:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|isPublic:equals, not_equals|lastResourceAnalyzed:equals, not_equals, contains, in|lastResourceAnalyzedAt:equals, not_equals, contains, in|lastUpdatedAt:equals, not_equals, gt, lt, gte, lte|name:contains, equals, in, not_equals|principal:equals, not_equals, contains, in|recommendationType:equals, not_equals, gt, lt, gte, lte|recommendedSteps:equals, not_equals, contains, in|resource:equals, not_equals, contains, in|resourceControlPolicyRestriction:equals, not_equals, contains, in|sharedVia:equals, not_equals, contains, in|sources:equals, not_equals, contains, in|startedAt:equals, not_equals, gt, lt, gte, lte|status:equals, in, not_equals|statusReason:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|tags:contains, exists, not_empty|type:equals, in, not_equals|unusedAccessFindingsStatistics:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|unusedPermissionsRecommendedStep:equals, not_equals, contains, in|updatedAt:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal",analyzer,arn,,4,"- conditions:
    op: equals
    value: ACTIVE
    var: item.status
  for_each: aws.accessanalyzer.list_analyzers
  rule_id: aws.accessanalyzer.resource.access_analyzer_enabled
  severity: MEDIUM
- conditions:
    all:
    - op: equals
      value: ACTIVE
      var: item.status
    - op: not_exists
      value: null
      var: item.statusReason
  for_each: aws.accessanalyzer.list_analyzers
  rule_id: aws.accessanalyzer.resource.access_analyzer_enabled_without_findings
  severity: MEDIUM
- conditions:
    all:
    - op: equals
      value: ACTIVE
      var: item.status
    - op: equals
      value: ACCOUNT
      var: item.type
  for_each: aws.accessanalyzer.list_analyzers
  rule_id: aws.iam.access_analyzer_active_status_all_regions.access_analyzer_active_status_all_regions_configured
  severity: MEDIUM
- conditions:
    all:
    - op: equals
      value: ACCOUNT
      var: item.type
    - op: equals
      value: ACTIVE
      var: item.status
  for_each: aws.accessanalyzer.list_analyzers
  rule_id: aws.iam.resource.access_analyzer_external_all_regions_configured
  severity: MEDIUM",true,2026-04-17T12:24:20Z
aws,account,aws.account.get_alternate_contact,read_get,Yes,aws.account.get_alternate_contact,aws.account.get_alternate_contact,1,0,aws.account.get_alternate_contact[AlternateContactType|EmailAddress|Name|PhoneNumber|Title],client.get_alternate_contact(),,AlternateContactType|EmailAddress|Name|PhoneNumber|Title,AlternateContactType:string|EmailAddress:string|Name:string|PhoneNumber:string|Title:string,"AlternateContactType:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|EmailAddress:equals, not_equals, contains, in|Name:equals, not_equals, contains, in|PhoneNumber:equals, not_equals, contains, in|Title:equals, not_equals, contains, in",get_alternate_contact,Name,,1,"- conditions:
    all:
    - op: equals
      value: SECURITY
      var: item.AlternateContactType
    - op: exists
      value: null
      var: item.EmailAddress
    - op: exists
      value: null
      var: item.Name
    - op: exists
      value: null
      var: item.PhoneNumber
  for_each: aws.account.get_alternate_contact
  rule_id: aws.account.contact.details_separate_security_billing_operations_configured
  severity: MEDIUM",true,2026-04-17T12:24:20Z
aws,account,aws.account.get_contact_information,read_get,Yes,aws.account.get_contact_information,aws.account.get_contact_information,1,0,aws.account.get_contact_information[AddressLine1|AddressLine2|AddressLine3|City|CompanyName|ContactInformation|CountryCode|DistrictOrCounty|FullName|PhoneNumber|PostalCode|StateOrRegion|WebsiteUrl],client.get_contact_information(),,AddressLine1|AddressLine2|AddressLine3|City|CompanyName|ContactInformation|CountryCode|DistrictOrCounty|FullName|PhoneNumber|PostalCode|StateOrRegion|WebsiteUrl,AddressLine1:string|AddressLine2:string|AddressLine3:string|City:string|CompanyName:string|ContactInformation:string|CountryCode:integer|DistrictOrCounty:integer|FullName:string|PhoneNumber:string|PostalCode:string|StateOrRegion:string|WebsiteUrl:string,"AddressLine1:equals, not_equals, contains, in|AddressLine2:equals, not_equals, contains, in|AddressLine3:equals, not_equals, contains, in|City:equals, not_equals, contains, in|CompanyName:equals, not_equals, contains, in, exists|ContactInformation:contains, equals, not_equals|CountryCode:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|DistrictOrCounty:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|FullName:equals, not_equals, contains, in, exists|PhoneNumber:equals, not_equals, contains, in|PostalCode:equals, not_equals, contains, in|StateOrRegion:equals, not_equals, in, not_in|WebsiteUrl:equals, not_equals, contains, in",get_contact_information,CompanyName,,4,"- conditions:
    all:
    - op: exists
      value: null
      var: item.AddressLine1
    - op: exists
      value: null
      var: item.PhoneNumber
  for_each: aws.account.get_contact_information
  rule_id: aws.account.contact.current_details_configured
  severity: MEDIUM
- conditions:
    all:
    - op: exists
      value: null
      var: item.AddressLine1
    - op: exists
      value: null
      var: item.PhoneNumber
    - op: exists
      value: null
      var: item.FullName
  for_each: aws.account.get_contact_information
  rule_id: aws.account.resource.security_contact_complete
  severity: MEDIUM
- conditions:
    all:
    - op: exists
      value: null
      var: item.AddressLine1
    - op: exists
      value: null
      var: item.PhoneNumber
  for_each: aws.account.get_contact_information
  rule_id: aws.account.resource.security_contact_configured
  severity: MEDIUM
- conditions:
    all:
    - op: exists
      value: null
      var: item.AddressLine1
    - op: exists
      value: null
      var: item.PhoneNumber
  for_each: aws.account.get_contact_information
  rule_id: aws.account.security.contact_information_configured
  severity: MEDIUM",true,2026-04-17T12:24:20Z
aws,acm-pca,aws.acm-pca.list_certificate_authorities,read_list,Yes,aws.acm-pca.list_certificate_authorities,aws.acm-pca.list_certificate_authorities,1,0,aws.acm-pca.list_certificate_authorities[CertificateAuthorityConfiguration.CsrExtensions|RevocationConfiguration.CrlConfiguration.Enabled|Status],,,CertificateAuthorityConfiguration.CsrExtensions|RevocationConfiguration.CrlConfiguration.Enabled|Status,CertificateAuthorityConfiguration.CsrExtensions:string|RevocationConfiguration.CrlConfiguration.Enabled:string|Status:string,"Status:equals, not_equals, in, not_in",certificate_authority,,,3,"- conditions:
    op: exists
    value: null
    var: item.CertificateAuthorityConfiguration.CsrExtensions
  for_each: aws.acm-pca.list_certificate_authorities
  rule_id: aws.acm-pca.certificateauthority.cloudwatch_audit_logging
  severity: HIGH
- conditions:
    op: equals
    value: ACTIVE
    var: item.Status
  for_each: aws.acm-pca.list_certificate_authorities
  rule_id: aws.acm-pca.certificateauthority.enabled_and_active
  severity: HIGH
- conditions:
    op: equals
    value: 'true'
    var: item.RevocationConfiguration.CrlConfiguration.Enabled
  for_each: aws.acm-pca.list_certificate_authorities
  rule_id: aws.acm-pca.certificateauthority.revocation_configured
  severity: HIGH",true,2026-04-17T12:24:20Z
aws,acm,aws.acm.describe_certificate,read_describe,No,aws.acm.list_certificates,aws.acm.list_certificates -> aws.acm.describe_certificate,2,1,aws.acm.list_certificates[Certificate|CertificateArn|CertificateChain|CreatedAt|DomainName|DomainValidationOptions|ExportOption|Exported|ExtendedKeyUsages|FailureReason|HasAdditionalSubjectAlternativeNames|ImportedAt|InUse|InUseBy|IssuedAt|Issuer|KeyAlgorithm|KeyUsages|ManagedBy|NotAfter|NotBefore|Options|RenewalEligibility|RenewalSummary|RevocationReason|RevokedAt|Serial|SignatureAlgorithm|Status|Subject|SubjectAlternativeNameSummaries|SubjectAlternativeNames|Type] -> aws.acm.describe_certificate[Certificate|Certificate.CertificateAuthorityArn|Certificate.Issuer|Certificate.Options|CertificateArn|CertificateAuthorityArn|CreatedAt|DomainName|DomainValidationOptions|ExtendedKeyUsages|FailureReason|ImportedAt|InUseBy|IssuedAt|Issuer|KeyAlgorithm|KeyUsages|ManagedBy|NotAfter|NotBefore|Options|RenewalEligibility|RenewalSummary|RevocationReason|RevokedAt|Serial|SignatureAlgorithm|Status|Subject|SubjectAlternativeNames|Type],client.describe_certificate(),,Certificate|Certificate.CertificateAuthorityArn|Certificate.Issuer|Certificate.Options|CertificateArn|CertificateAuthorityArn|CreatedAt|DomainName|DomainValidationOptions|ExtendedKeyUsages|FailureReason|ImportedAt|InUseBy|IssuedAt|Issuer|KeyAlgorithm|KeyUsages|ManagedBy|NotAfter|NotBefore|Options|RenewalEligibility|RenewalSummary|RevocationReason|RevokedAt|Serial|SignatureAlgorithm|Status|Subject|SubjectAlternativeNames|Type,Certificate:string|Certificate.CertificateAuthorityArn:string|Certificate.Issuer:string|Certificate.Options:string|CertificateArn:string|CertificateAuthorityArn:string|CreatedAt:string|DomainName:string|DomainValidationOptions:string|ExtendedKeyUsages:string|FailureReason:string|ImportedAt:string|InUseBy:string|IssuedAt:string|Issuer:boolean|KeyAlgorithm:string|KeyUsages:string|ManagedBy:string|NotAfter:string|NotBefore:string|Options:string|RenewalEligibility:string|RenewalSummary:string|RevocationReason:string|RevokedAt:string|Serial:string|SignatureAlgorithm:string|Status:string|Subject:string|SubjectAlternativeNames:string|Type:string,"Certificate:equals, not_equals, gt, lt, gte, lte|CertificateArn:contains, equals, exists, in, not_equals|CertificateAuthorityArn:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|CreatedAt:equals, not_equals, contains, in|DomainName:equals, not_equals, contains, in, exists|DomainValidationOptions:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|ExtendedKeyUsages:equals, not_equals, contains, in|FailureReason:equals, not_equals, contains, in|ImportedAt:equals, not_equals, contains, in|InUseBy:equals, not_equals, contains, in|IssuedAt:equals, not_equals, contains, in|Issuer:equals, not_equals, contains, in|KeyAlgorithm:equals, not_equals, contains, in|KeyUsages:equals, not_equals, contains, in|ManagedBy:equals, not_equals, contains, in|NotAfter:equals, not_equals, contains, in|NotBefore:equals, not_equals, contains, in|Options:equals, not_equals, contains, in|RenewalEligibility:equals, not_equals, contains, in|RenewalSummary:equals, not_equals, contains, in|RevocationReason:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|RevokedAt:equals, not_equals, contains, in|Serial:equals, not_equals, contains, in|SignatureAlgorithm:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|Status:equals, not_equals, in, not_in|Subject:equals, not_equals, contains, in|SubjectAlternativeNames:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|Type:equals, not_equals, in, not_in",,CertificateArn,,8,"- conditions:
    op: exists
    value: null
    var: item.Certificate.Options
  for_each: aws.acm.describe_certificate
  rule_id: aws.acm.certificate.mtls_required_for_internal_services_if_supported
  severity: HIGH
- conditions:
    op: equals
    value: TLS_1_2
    var: item.Certificate.Options
  for_each: aws.acm.describe_certificate
  rule_id: aws.acm.certificate.tls_min_1_2_enforced
  severity: HIGH
- conditions:
    op: exists
    value: null
    var: item.Certificate.Issuer
  for_each: aws.acm.describe_certificate
  rule_id: aws.acm.certificate.trusted_issuer_verified
  severity: MEDIUM
- conditions:
    all:
    - op: exists
      value: null
      var: item.Certificate.CertificateAuthorityArn
    - op: equals
      value: ISSUED
      var: item.Certificate.Status
    - op: exists
      value: null
      var: item.Certificate.InUseBy
  for_each: aws.acm.describe_certificate
  rule_id: aws.acm.privateca.ca_access_rbac_least_privilege
  severity: HIGH
- conditions:
    any:
    - op: exists
      value: null
      var: item.Certificate.CertificateAuthorityArn
    - op: equals
      value: ISSUED
      var: item.Certificate.Status
  for_each: aws.acm.describe_certificate
  rule_id: aws.acm.privateca.ca_certificate_crl_or_ocsp_configured
  severity: MEDIUM
- conditions:
    op: exists
    value: null
    var: item.CertificateAuthorityArn
  for_each: aws.acm.describe_certificate
  rule_id: aws.acm.privateca.ca_certificate_path_length_constraints_configured
  severity: MEDIUM
- conditions:
    all:
    - op: exists
      value: null
      var: item.Certificate.Issuer
    - op: exists
      value: null
      var: item.Certificate.CertificateAuthorityArn
  for_each: aws.acm.describe_certificate
  rule_id: aws.acm.privateca.ca_certificate_trusted_issuer_verified
  severity: MEDIUM
- conditions:
    all:
    - op: equals
      value: RSA_2048
      var: item.KeyAlgorithm
    - op: exists
      value: null
      var: item.CertificateAuthorityArn
  for_each: aws.acm.describe_certificate
  rule_id: aws.acm.privateca.ca_key_in_hsm_enabled_if_supported
  severity: MEDIUM",true,2026-04-17T12:24:20Z
aws,acm,aws.acm.get_account_configuration,read_get,Yes,aws.acm.get_account_configuration,aws.acm.get_account_configuration,1,0,aws.acm.get_account_configuration[DaysBeforeExpiry|ExpiryEvents],client.get_account_configuration(),,DaysBeforeExpiry|ExpiryEvents,DaysBeforeExpiry:string|ExpiryEvents:string,"DaysBeforeExpiry:equals, not_equals, contains, in|ExpiryEvents:contains, equals, not_equals",,,,2,"- conditions:
    op: exists
    value: null
    var: item.DaysBeforeExpiry
  for_each: aws.acm.get_account_configuration
  rule_id: aws.acm.certificate.expiration_monitored
  severity: MEDIUM
- conditions:
    op: exists
    value: null
    var: item.DaysBeforeExpiry
  for_each: aws.acm.get_account_configuration
  rule_id: aws.acm.certificates.certificate_expiration_monitored
  severity: MEDIUM",true,2026-04-17T12:24:20Z
aws,acm,aws.acm.list_certificates,read_list,Yes,aws.acm.list_certificates,aws.acm.list_certificates,1,0,aws.acm.list_certificates[Certificate|CertificateArn|CertificateChain|CreatedAt|DomainName|DomainValidationOptions|ExportOption|Exported|ExtendedKeyUsages|FailureReason|HasAdditionalSubjectAlternativeNames|ImportedAt|InUse|InUseBy|IssuedAt|Issuer|KeyAlgorithm|KeyUsages|ManagedBy|NotAfter|NotBefore|Options|RenewalEligibility|RenewalSummary|RevocationReason|RevokedAt|Serial|SignatureAlgorithm|Status|Subject|SubjectAlternativeNameSummaries|SubjectAlternativeNames|Type],client.list_certificates(),,Certificate|CertificateArn|CertificateChain|CreatedAt|DomainName|DomainValidationOptions|ExportOption|Exported|ExtendedKeyUsages|FailureReason|HasAdditionalSubjectAlternativeNames|ImportedAt|InUse|InUseBy|IssuedAt|Issuer|KeyAlgorithm|KeyUsages|ManagedBy|NotAfter|NotBefore|Options|RenewalEligibility|RenewalSummary|RevocationReason|RevokedAt|Serial|SignatureAlgorithm|Status|Subject|SubjectAlternativeNameSummaries|SubjectAlternativeNames|Type,Certificate:string|CertificateArn:string|CertificateChain:string|CreatedAt:string|DomainName:string|DomainValidationOptions:string|ExportOption:string|Exported:string|ExtendedKeyUsages:string|FailureReason:string|HasAdditionalSubjectAlternativeNames:string|ImportedAt:string|InUse:string|InUseBy:string|IssuedAt:string|Issuer:boolean|KeyAlgorithm:string|KeyUsages:string|ManagedBy:string|NotAfter:string|NotBefore:string|Options:string|RenewalEligibility:string|RenewalSummary:string|RevocationReason:string|RevokedAt:string|Serial:string|SignatureAlgorithm:string|Status:string|Subject:string|SubjectAlternativeNameSummaries:string|SubjectAlternativeNames:string|Type:string,"Certificate:equals, not_equals, gt, lt, gte, lte|CertificateArn:contains, equals, exists, in, not_equals|CertificateChain:equals, not_equals, gt, lt, gte, lte|CreatedAt:equals, not_equals, contains, in|DomainName:equals, not_equals, contains, in, exists|DomainValidationOptions:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|ExportOption:equals, not_equals, contains, in|Exported:equals, not_equals, contains, in|ExtendedKeyUsages:equals, not_equals, contains, in|FailureReason:equals, not_equals, contains, in|HasAdditionalSubjectAlternativeNames:equals, not_equals, contains, in, exists|ImportedAt:equals, not_equals, contains, in|InUse:equals, not_equals, contains, in|InUseBy:equals, not_equals, contains, in|IssuedAt:equals, not_equals, contains, in|Issuer:equals, not_equals, contains, in|KeyAlgorithm:equals, not_equals, contains, in|KeyUsages:equals, not_equals, contains, in|ManagedBy:equals, not_equals, contains, in|NotAfter:equals, not_equals, contains, in|NotBefore:equals, not_equals, contains, in|Options:equals, not_equals, contains, in|RenewalEligibility:equals, not_equals, contains, in|RenewalSummary:equals, not_equals, contains, in|RevocationReason:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|RevokedAt:equals, not_equals, contains, in|Serial:equals, not_equals, contains, in|SignatureAlgorithm:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|Status:equals, not_equals, in, not_in|Subject:equals, not_equals, contains, in|SubjectAlternativeNameSummaries:equals, not_equals, contains, in, exists|SubjectAlternativeNames:equals, not_equals, greater_than, less_than, greater_than_or_equal, less_than_or_equal|Type:equals, not_equals, in, not_in",certificate,CertificateArn,,4,"- conditions:
    op: in
    value: '[''RSA_2048'', ''RSA_3072'', ''RSA_4096'', ''EC_prime256v1'', ''EC_secp384r1'',
      ''EC_secp521r1'']'
    var: item.KeyAlgorithm
  for_each: aws.acm.list_certificates
  rule_id: aws.acm.certificate.key_length_minimum
  severity: MEDIUM
- conditions:
    all:
    - op: equals
      value: ISSUED
      var: item.Status
    - op: exists
      value: null
      var: item.NotAfter
  for_each: aws.acm.list_certificates
  rule_id: aws.acm.certificate.valid
  severity: MEDIUM
- conditions:
    all:
    - op: exists
      value: null
      var: item.NotAfter
    - op: equals
      value: ISSUED
      var: item.Status
  for_each: aws.acm.list_certificates
  rule_id: aws.acm.privateca.ca_certificate_valid
  severity: MEDIUM
- conditions:
    op: in
    value: '[''RSA_2048'', ''RSA_3072'', ''RSA_4096'', ''EC_prime256v1'', ''EC_secp384r1'',
      ''EC_secp521r1'']'
    var: item.KeyAlgorithm
  for_each: aws.acm.list_certificates
  rule_id: aws.acm.privateca.key_length_minimum
  severity: MEDIUM",true,2026-04-17T12:24:20Z
aws,acm_pca,aws.acm_pca.list_certificate_authorities,read_list,Yes,aws.acm_pca.list_certificate_authorities,aws.acm_pca.list_certificate_authorities,1,0,aws.acm_pca.list_certificate_authorities[Status],,,Status,Status:string,,,,,1,"- conditions:
    op: equals
    value: DISABLED
    var: item.Status
  for_each: aws.acm_pca.list_certificate_authorities
  rule_id: aws.acm_pca.root.ca_disabled
  severity: MEDIUM",true,2026-04-17T12:24:20Z
aws,acmpca,aws.acmpca.list_tags,read_get,No,aws.acmpca.list_certificate_authorities,aws.acmpca.list_certificate_authorities -> aws.acmpca.list_tags,2,1, -> aws.acmpca.list_tags[Tags],client.list_tags(),,Tags,Tags:string,,,,,1,"- conditions:
    op: not_empty
    value: null
    var: item.Tags
  for_each: aws.acmpca.list_tags
  rule_id: aws.acmpca.certificate.authority_tagged
  severity: LOW",true,2026-04-17T12:24:20Z
aws,aiops,aws.aiops.get_investigation_group,read_get,No,aws.aiops.get_investigation_group,aws.aiops.get_investigation_group,2,1,aws.aiops.get_investigation_group,client.get_investigation_group(),,Enabled|Status,Enabled:boolean|Status:string,"Enabled:equals, not_equals|Status:equals, not_equals, in",,,,0,,true,2026-04-17T12:24:20Z
aws,aiops,aws.aiops.get_investigation_group_policy,read_get,No,aws.aiops.get_investigation_group_policy,aws.aiops.get_investigation_group_policy,2,1,aws.aiops.get_investigation_group_policy,client.get_investigation_group_policy(),,Statement|Version,Statement:array|Version:string,"Statement:contains|Version:equals, not_equals",,,,0,,true,2026-04-17T12:24:20Z
aws,aiops,aws.aiops.list_investigation_groups,read_list,Yes,aws.aiops.list_investigation_groups,aws.aiops.list_investigation_groups,1,0,aws.aiops.list_investigation_groups,client.list_investigation_groups(),,arn|investigationGroupArn|name|policy,arn:string|investigationGroupArn:string|name:string|policy:string,"arn:contains, equals, exists, in, not_equals|investigationGroupArn:equals, not_equals, gt, lt, gte, lte|name:contains, equals, in, not_equals|policy:equals, not_equals, contains, in",,,,0,,true,2026-04-17T12:24:20Z
aws,aiops,aws.aiops.list_tags_for_resource,read_list,No,aws.aiops.list_tags_for_resource,aws.aiops.list_tags_for_resource,2,1,aws.aiops.list_tags_for_resource,client.list_tags_for_resource(),,,,,,,,0,,true,2026-04-17T12:24:20Z
